25, 5416
26, 5386
28, 60322
29, 5522
30, 5768
31, 5437
32, 4799
32, 78
33, 5551
34, 2862
34, 52
1, 60536
2, 5678
3, 5598
4, 5460
5, 4912
5, 84
6, 4924
6, 43
7, 5437
8, 5638
8, 85
10, 60306
10, 84
11, 5421
11, 43
12, 5741
13, 5463
13, 101
13, 100
14, 5241
14, 47
15, 5518
16, 5413
16, 79
17, 5405
19, 60094
19, 46
19, 83
20, 4886
21, 5047
22, 5393
22, 84
23, 5510
23, 88
24, 5517
24, 78
25, 5226
26, 5427
28, 60320
28, 44
29, 5477
30, 5760
31, 5525
32, 4757
33, 5613
33, 91
34, 2707
34, 95
1, 60490
1, 90
2, 5608
2, 84
3, 5473
3, 44
3, 46
3, 68
4, 5343
5, 4872
6, 5042
7, 5476
7, 47
8, 5541
10, 60435
11, 5517
12, 5785
12, 80
13, 5337
13, 92
14, 5450
15, 5419
15, 85
16, 5434
17, 5450
19, 60157
20, 4899
21, 5105
21, 45
22, 5337
23, 5594
23, 90
24, 5456
25, 5738
26, 5073
28, 60320
28, 43
29, 5478
29, 93
30, 5628
31, 5487
31, 45
31, 75
32, 4679
33, 5650
34, 2760
34, 42
1, 60565
2, 5665
2, 89
3, 5460
3, 43
3, 92
4, 5358
4, 81
5, 4754
5, 103
6, 4970
6, 44
7, 5433
8, 5575
10, 60422
11, 5527
12, 5851
13, 5414
13, 64
13, 46
14, 5333
15, 5472
16, 5561
17, 5469
17, 61
17, 47
17, 47
19, 59939
19, 96
20, 4806
21, 5162
21, 85
22, 5239
23, 5641
23, 89
24, 5416
25, 5330
25, 75
25, 95
26, 5564
28, 60052
29, 5501
30, 5722
30, 103
31, 5383
32, 4798
32, 86
33, 5543
34, 2789
1, 60488
1, 124
2, 5567
2, 153
3, 5472
3, 83
4, 5398
5, 4818
5, 84
6, 5011
6, 73
7, 5439
7, 85
8, 5425
10, 60421
11, 5590
11, 77
12, 5648
13, 5500
14, 5446
15, 5500
15, 58
15, 57
16, 5374
16, 90
17, 5331
17, 73
19, 60084
19, 83
19, 84
20, 4768
20, 95
21, 5012
21, 83
22, 5246
23, 5573
24, 5553
24, 95
25, 5303
26, 5450
26, 92
28, 60194
29, 5497
30, 5722
31, 5490
32, 4843
32, 88
33, 5528
34, 2747
1, 60538
2, 5677
3, 5565
4, 5493
5, 4848
6, 5073
6, 46
7, 5439
8, 5578
8, 89
8, 93
10, 60241
11, 5564
12, 5750
13, 5477
13, 64
13, 49
13, 50
14, 5263
15, 5488
15, 89
16, 5388
16, 45
17, 5439
17, 83
19, 60025
19, 85
19, 103
20, 4757
21, 5145
22, 5341
23, 5616
23, 83
24, 5444
25, 5338
25, 130
26, 5354
28, 60714
29, 5120
29, 42
30, 5677
31, 5487
31, 87
32, 4751
32, 81
32, 44
32, 46
33, 5459
34, 2745
1, 60498
1, 101
2, 5581
2, 75
3, 5498
4, 5536
5, 4782
6, 5092
7, 5525
8, 5513
8, 85
10, 60339
11, 5527
11, 90
12, 5695
12, 47
13, 5370
14, 5489
14, 85
15, 5463
15, 76
16, 5351
16, 44
17, 5441
19, 60093
20, 5025
21, 5068
22, 5365
22, 76
23, 5498
24, 5552
24, 93
25, 5238
26, 5474
28, 60375
28, 99
29, 5628
30, 5466
31, 5481
32, 4792
33, 5633
33, 79
34, 2893
34, 138
1, 60544
1, 95
2, 5889
3, 5296
3, 79
4, 5369
5, 4892
6, 5032
7, 5525
8, 5538
10, 60501
10, 101
11, 5690
11, 86
12, 5355
13, 5415
14, 5503
14, 88
15, 5389
16, 5489
17, 5474
17, 174
19, 59975
19, 98
20, 4806
21, 5113
22, 5450
22, 98
23, 5424
24, 5551
24, 153
25, 5178
26, 5474
28, 60331
28, 98
29, 5415
29, 180
30, 5594
30, 91
31, 5417
31, 78
32, 4607
32, 44
33, 5605
33, 92
34, 2709
1, 60493
2, 5686
3, 5650
4, 5429
4, 93
4, 70
4, 51
5, 4614
6, 5091
6, 102
6, 58
7, 5501
8, 5384
10, 60435
11, 5526
11, 88
12, 5690
13, 5413
13, 45
14, 5443
14, 123
15, 5368
15, 163
16, 5326
17, 5548
19, 60032
19, 121
20, 4973
21, 4977
22, 5398
22, 85
22, 102
23, 5429
24, 5519
24, 83
24, 109
25, 5113
25, 87
26, 5393
26, 183
28, 60207
28, 111
29, 5374
29, 83
29, 76
30, 5586
31, 5441
31, 85
32, 4674
32, 85
33, 5577
33, 89
34, 2678
34, 45
1, 60515
2, 5664
3, 5649
4, 5467
5, 4781
6, 5093
7, 5458
8, 5587
10, 60484
11, 5469
12, 5785
13, 5418
13, 48
13, 46
14, 5391
14, 44
15, 5462
15, 86
16, 5448
16, 85
17, 5387
17, 53
17, 44
17, 46
19, 59898
20, 4962
21, 5086
22, 5383
22, 44
22, 44
22, 80
23, 5426
23, 82
24, 5467
24, 88
25, 5247
25, 78
26, 5394
28, 60369
29, 5473
29, 81
30, 5703
30, 77
31, 5608
32, 4525
33, 5657
33, 82
34, 2676
1, 60567
2, 5647
2, 80
3, 5517
3, 74
3, 49
4, 5332
5, 4822
6, 5101
7, 5474
7, 84
8, 5468
10, 60425
11, 5528
12, 5789
13, 5414
14, 5487
15, 5488
16, 5490
17, 5528
17, 68
19, 59986
20, 4946
21, 5136
22, 5368
23, 5571
24, 5595
24, 87
24, 104
25, 5128
25, 92
26, 5380
26, 98
28, 60181
28, 153
29, 5368
30, 5724
30, 44
31, 5491
32, 5711
33, 4689
34, 2767
34, 113
34, 91
34, 31
34, 25
34, 27
34, 27
34, 26
34, 26
34, 25
34, 29
1, 60526
2, 5688
2, 45
3, 5779
4, 5243
4, 74
5, 4766
5, 47
6, 5095
6, 97
7, 5303
8, 5585
10, 60423
10, 45
11, 5484
11, 51
11, 63
12, 5676
12, 88
12, 89
13, 5231
14, 5491
14, 132
15, 5352
15, 78
16, 5410
17, 5490
17, 125
19, 59974
19, 89
19, 58
20, 4802
21, 5104
22, 5382
22, 83
23, 5514
23, 95
24, 5479
24, 81
25, 5209
25, 43
26, 5442
28, 60309
28, 101
29, 5559
29, 78
30, 5498
30, 77
31, 5410
31, 123
32, 4654
33, 5646
34, 2785
1, 60530
1, 45
1, 101
2, 5577
2, 87
2, 76
3, 5378
4, 5731
4, 83
5, 4522
6, 5091
6, 84
7, 5422
7, 86
8, 5443
10, 60423
10, 42
11, 5541
11, 94
12, 5637
13, 5489
13, 84
13, 78
14, 5245
15, 5496
15, 84
16, 5383
16, 152
17, 5318
19, 60154
20, 4953
21, 5056
22, 5384
22, 98
23, 5569
23, 106
24, 5423
24, 78
25, 5189
26, 5574
28, 60220
28, 88
29, 5539
29, 86
29, 49
30, 5532
30, 95
31, 5403
32, 4786
32, 101
33, 5535
33, 84
34, 2696
34, 103
1, 60526
2, 5785
2, 94
3, 5373
4, 5494
5, 5838
6, 4084
7, 5493
8, 5564
8, 127
10, 60307
11, 5606
11, 86
12, 5608
12, 83
13, 5347
14, 5473
14, 92
15, 5419
15, 90
16, 5376
17, 5569
19, 60010
19, 44
19, 45
20, 4874
21, 5099
21, 45
22, 5375
22, 69
22, 96
23, 5425
23, 75
24, 5403
24, 86
24, 87
25, 5159
26, 5472
28, 60321
29, 5521
29, 99
30, 5609
31, 5491
32, 4805
33, 5618
34, 2828
34, 80
34, 51
1, 60638
2, 5593
2, 101
3, 5462
3, 91
4, 5383
4, 42
5, 4876
6, 5815
7, 4677
7, 98
8, 5484
10, 60488
11, 5506
12, 5791
13, 5397
13, 58
13, 49
14, 5317
15, 5483
16, 5499
17, 5487
19, 60136
20, 4904
21, 5106
21, 43
22, 5337
23, 5596
23, 115
24, 5430
24, 135
25, 5202
25, 122
26, 5452
28, 60220
29, 5537
30, 5762
30, 84
31, 5433
32, 4741
33, 5588
33, 109
34, 2708
34, 105
1, 60585
2, 5629
2, 94
3, 5475
3, 84
4, 5494
5, 4762
6, 5120
6, 90
7, 5593
7, 43
8, 5286
8, 93
10, 60331
11, 5528
12, 5785
12, 75
13, 5364
13, 85
14, 5378
15, 5488
16, 5489
16, 96
17, 5448
19, 60043
19, 90
20, 4863
21, 5102
22, 5383
22, 90
23, 5557
23, 68
24, 5415
25, 5353
25, 92
26, 5371
26, 90
26, 89
28, 60131
28, 42
29, 5504
30, 5698
31, 5487
31, 142
32, 4643
32, 74
33, 5568
34, 2841
1, 60526
2, 5689
3, 5619
4, 5442
4, 44
4, 159
5, 4643
6, 5073
6, 122
7, 5458
7, 94
8, 5654
10, 60165
10, 104
11, 5418
12, 5785
13, 5449
14, 5457
14, 109
15, 5406
15, 79
16, 5392
16, 83
17, 5385
17, 97
19, 60051
20, 4907
21, 5104
22, 5450
22, 56
22, 50
22, 59
23, 5357
23, 98
24, 5469
24, 96
25, 5278
26, 5438
28, 60336
28, 94
29, 5387
30, 5709
31, 5494
31, 88
31, 67
32, 4627
33, 5690
33, 89
33, 93
34, 2604
1, 60524
1, 45
2, 5657
2, 90
3, 5462
4, 5495
4, 43
5, 4827
6, 5094
6, 82
7, 5355
8, 5599
8, 85
10, 60322
11, 5527
12, 5808
13, 5395
14, 5488
14, 117
15, 5370
16, 5489
17, 5501
19, 60076
19, 86
20, 4874
21, 5106
21, 78
22, 5302
22, 87
23, 5521
24, 5544
24, 82
25, 5297
25, 86
26, 5328
28, 60320
28, 45
29, 5478
30, 5730
30, 91
31, 5386
32, 4786
33, 5672
33, 87
34, 2662
34, 42
1, 60568
2, 5391
2, 160
3, 5285
4, 5055
5, 4899
5, 111
5, 150
5, 72
6, 4910
7, 5122
7, 101
8, 5419
8, 79
10, 60371
10, 87
11, 4897
12, 6069
12, 111
12, 91
12, 62
13, 4610
14, 5040
15, 5161
15, 145
16, 5290
16, 86
17, 5340
17, 163
19, 59570
20, 5416
20, 91
21, 4492
21, 47
22, 5633
22, 89
23, 5476
24, 5373
25, 4934
26, 5477
28, 60360
28, 87
29, 5293
29, 83
29, 80
30, 5512
30, 93
31, 5263
32, 5073
33, 5977
34, 2209
35, 3168
36, 2701
1, 60537
2, 5504
3, 5418
4, 5181
5, 4685
5, 83
5, 81
6, 5196
6, 94
7, 4998
8, 5518
8, 81
8, 97
10, 60476
10, 46
11, 4659
12, 5954
13, 5093
13, 75
14, 4943
15, 5157
15, 122
16, 5349
16, 85
17, 5302
17, 87
17, 99
19, 59469
19, 84
20, 5379
20, 97
21, 4565
22, 5640
23, 5559
23, 105
24, 5315
25, 4948
25, 98
26, 5346
26, 84
28, 60197
29, 5595
30, 5449
30, 94
31, 5275
31, 45
32, 5083
33, 5438
34, 2735
35, 2991
35, 124
36, 2755
36, 47
36, 87
1, 60491
2, 5482
3, 5446
4, 5004
5, 4852
6, 5311
7, 5183
8, 5522
10, 60427
11, 5682
12, 5149
13, 5069
14, 5052
14, 45
15, 5114
16, 5402
17, 5534
17, 88
19, 59528
19, 86
20, 5315
21, 4633
22, 5621
23, 5613
24, 5374
25, 4952
26, 5468
28, 60298
28, 86
29, 5369
30, 5587
30, 81
31, 5320
31, 85
32, 4995
32, 66
33, 5343
33, 76
34, 2701
34, 46
35, 2955
35, 99
36, 2812
36, 146
1, 60539
2, 5472
3, 5449
4, 5027
4, 106
5, 4786
5, 54
6, 5335
7, 5000
7, 88
8, 5428
8, 46
10, 60565
10, 72
11, 4904
11, 101
11, 59
11, 119
11, 59
11, 51
11, 86
11, 119
11, 73
12, 5299
12, 46
13, 4784
14, 5095
15, 5120
16, 5538
16, 89
17, 5235
19, 59709
19, 102
20, 5299
20, 170
21, 4464
21, 89
22, 5529
23, 5614
24, 5373
24, 85
25, 4882
25, 106
25, 55
26, 5286
26, 84
28, 60225
28, 92
29, 5326
30, 5672
30, 88
31, 5218
31, 183
32, 4925
32, 43
33, 5415
34, 2878
34, 127
34, 116
35, 2592
35, 83
36, 2849
36, 143
36, 95
36, 69
36, 61
36, 57
36, 29
36, 40
1, 60534
1, 114
2, 5393
2, 87
3, 5316
4, 5082
5, 4757
5, 85
6, 5267
6, 78
7, 5061
8, 5496
8, 82
10, 60396
10, 84
11, 4795
11, 56
12, 5902
12, 46
12, 89
13, 5723
14, 4265
15, 5220
16, 5346
17, 5478
19, 59668
20, 5432
20, 87
21, 4532
22, 5636
22, 80
23, 5586
24, 5319
25, 4927
26, 5497
28, 60295
28, 70
29, 5431
29, 59
30, 5488
31, 5415
31, 94
32, 4990
32, 45
32, 89
33, 5301
34, 2755
35, 3046
35, 84
36, 2730
1, 60536
1, 42
2, 5432
2, 85
3, 5367
3, 83
4, 4926
5, 4808
6, 5356
7, 5116
7, 49
7, 45
8, 5428
8, 115
10, 60312
10, 44
10, 96
11, 4842
12, 5908
13, 5072
14, 5769
15, 4442
16, 5406
17, 5460
17, 117
19, 59542
20, 5528
21, 4671
22, 5498
22, 85
22, 92
23, 5479
23, 66
23, 57
23, 57
24, 5172
24, 68
25, 4831
26, 5474
28, 60306
28, 88
29, 5363
30, 5644
31, 5333
32, 5196
33, 5329
33, 89
34, 2675
35, 2973
36, 2882
1, 60534
2, 5474
2, 77
3, 5381
4, 5016
5, 4818
6, 5398
6, 83
7, 5037
7, 75
7, 48
8, 5346
10, 60425
10, 46
10, 67
11, 4841
11, 91
12, 5841
12, 44
13, 5034
14, 5040
15, 5756
16, 4830
17, 5441
19, 59657
20, 5500
20, 84
21, 4491
21, 43
21, 127
22, 5465
23, 5612
24, 5423
25, 4873
25, 77
26, 5419
26, 45
28, 60315
29, 5380
30, 5606
31, 5385
32, 5115
33, 5410
34, 2765
35, 3038
36, 2826
36, 75
1, 60535
1, 132
2, 5341
3, 5449
3, 57
4, 4971
4, 95
5, 4766
5, 104
6, 5194
7, 5115
7, 72
7, 101
8, 5327
8, 78
10, 60346
10, 43
10, 45
11, 4928
12, 5882
12, 83
12, 89
13, 4935
14, 4988
14, 175
15, 4984
16, 5661
16, 46
16, 51
17, 5108
19, 59685
19, 79
20, 5370
20, 84
21, 4511
21, 42
21, 160
22, 5509
23, 5529
24, 5398
25, 4948
26, 5439
26, 98
28, 60200
29, 5443
29, 83
30, 5521
30, 110
31, 5258
32, 5129
33, 5431
34, 2750
34, 84
35, 2897
35, 45
36, 2835
36, 74
1, 60488
2, 5529
3, 5391
3, 90
4, 4988
5, 4760
5, 44
6, 5363
6, 82
7, 5017
8, 5509
8, 90
10, 60303
11, 4992
12, 5904
13, 5066
14, 5054
15, 5158
16, 5404
16, 81
17, 5648
19, 59392
20, 5508
21, 4599
22, 5605
23, 5665
24, 5322
25, 4926
26, 5538
28, 60244
28, 45
28, 46
29, 5353
30, 5698
30, 80
31, 5209
32, 5116
33, 5391
33, 84
34, 2696
35, 3065
36, 2812
36, 43
1, 60536
1, 42
2, 5461
3, 5417
3, 43
4, 5027
5, 4769
5, 86
6, 5272
6, 43
6, 45
7, 5026
8, 5543
10, 60406
10, 43
11, 4946
12, 5902
12, 144
13, 4925
13, 80
14, 4975
15, 5150
16, 5406
16, 85
17, 5376
19, 59720
20, 5394
20, 121
21, 4499
21, 129
22, 5506
23, 5630
24, 5398
25, 4886
25, 84
26, 5473
28, 60341
28, 90
29, 5288
29, 80
30, 5485
31, 5370
31, 96
32, 5036
33, 5420
34, 2769
35, 2963
36, 2883
36, 42
36, 113
1, 60501
2, 5474
3, 5448
4, 5032
5, 4836
6, 5330
7, 5120
8, 5523
10, 60506
10, 83
11, 4803
12, 5939
13, 5115
14, 5009
15, 5228
16, 5326
17, 5463
19, 60555
20, 4629
20, 90
21, 4470
22, 5637
23, 5614
24, 5389
25, 4914
26, 5496
28, 60304
29, 5444
30, 5605
31, 5369
32, 5132
32, 93
33, 5288
33, 92
34, 2706
35, 2992
36, 2882
36, 42
1, 60762
1, 46
2, 5226
2, 183
3, 5256
4, 5035
5, 4779
6, 5355
7, 5164
8, 5509
10, 60459
10, 96
11, 4766
12, 5958
13, 5067
14, 5061
15, 5149
15, 85
16, 5343
16, 77
17, 5396
17, 80
17, 50
19, 59529
20, 5417
21, 4645
22, 5606
23, 5615
23, 102
24, 5279
24, 47
25, 4869
26, 5500
28, 60295
29, 5442
30, 5605
31, 5372
32, 5128
33, 5436
34, 2800
35, 3018
36, 2804
1, 60589
2, 5421
3, 5449
4, 5028
5, 4810
5, 44
6, 5403
6, 103
7, 4941
7, 75
7, 100
8, 5329
10, 60419
10, 101
11, 4835
12, 5956
12, 83
12, 91
13, 4935
13, 80
14, 4932
15, 5179
15, 91
16, 5331
17, 5495
19, 59628
20, 5653
21, 4417
21, 95
22, 5523
22, 91
23, 5546
23, 71
23, 47
23, 47
23, 47
24, 5119
24, 88
25, 4820
26, 5499
28, 60311
29, 5539
30, 5476
30, 86
31, 5279
32, 5144
32, 91
33, 5276
34, 2856
35, 2956
36, 2859
1, 60484
2, 5473
3, 5505
4, 4970
5, 4811
6, 5355
6, 67
7, 5070
8, 5517
10, 60456
11, 4879
12, 5960
13, 5122
14, 5025
15, 5133
16, 5436
17, 5442
17, 83
17, 86
19, 59466
20, 5483
20, 73
21, 5226
22, 4939
23, 5603
24, 5425
25, 4892
26, 5533
28, 60238
28, 40
29, 5452
30, 5554
31, 5371
32, 5131
32, 63
33, 5317
33, 73
34, 2723
35, 3020
36, 2856
36, 41
1, 60554
2, 5471
2, 99
3, 5396
4, 4984
5, 4782
5, 125
6, 5283
6, 93
7, 5029
7, 72
7, 49
7, 50
8, 5343
10, 60393
10, 110
11, 4870
11, 96
12, 5799
13, 5068
14, 5057
15, 5214
16, 5348
17, 5462
17, 181
19, 59484
19, 90
20, 5359
21, 4616
21, 124
22, 5777
22, 46
23, 5305
23, 64
24, 5306
25, 4989
25, 55
26, 5596
26, 96
26, 89
28, 59961
28, 91
29, 5301
29, 86
29, 89
30, 5439
30, 102
31, 5259
32, 5106
33, 5448
33, 99
34, 2633
35, 3003
36, 2883
1, 60486
2, 5473
2, 47
3, 5452
4, 5114
4, 55
4, 97
5, 4564
6, 5365
7, 5069
8, 5521
8, 66
10, 60350
11, 4982
11, 83
12, 5841
13, 5079
13, 91
13, 103
14, 4832
15, 5162
15, 46
16, 5373
17, 5445
19, 59663
20, 5456
20, 86
20, 98
21, 4431
21, 44
21, 45
22, 5546
23, 5851
23, 45
23, 65
24, 5022
25, 4998
26, 5491
26, 75
26, 99
28, 60056
28, 74
29, 5391
29, 86
30, 5499
30, 50
31, 5319
31, 75
32, 5071
33, 5366
34, 2781
35, 3030
35, 47
36, 2805
1, 60586
1, 93
2, 5399
2, 84
3, 5315
3, 88
4, 4897
4, 95
5, 4715
5, 44
5, 46
5, 93
6, 5196
6, 85
7, 5064
7, 97
8, 5398
10, 60384
10, 85
11, 4928
11, 85
12, 5795
13, 5069
14, 5056
15, 5157
15, 83
16, 5323
17, 5462
19, 59725
20, 5420
21, 4590
22, 5635
23, 5639
23, 84
24, 5619
25, 4569
26, 5500
28, 60379
28, 84
29, 5276
30, 5664
30, 63
31, 5245
32, 5130
33, 5380
34, 2819
35, 2971
36, 2883
36, 43
36, 69
1, 60483
2, 5475
3, 5447
4, 5078
4, 79
5, 4662
6, 5353
6, 68
7, 5096
8, 5463
10, 60438
11, 4960
12, 5922
13, 5072
13, 74
14, 4962
15, 5146
15, 73
16, 5317
17, 5454
19, 59659
20, 5480
21, 4595
22, 5637
22, 45
22, 47
23, 5520
23, 81
24, 5293
25, 5706
26, 4713
28, 60358
29, 5385
30, 5605
30, 76
31, 5290
32, 5121
32, 118
33, 5261
34, 2800
34, 46
35, 2957
36, 2931
1, 60535
1, 105
2, 5420
2, 95
3, 5300
4, 5039
5, 4802
5, 91
6, 5296
7, 5135
8, 5471
8, 44
8, 90
10, 60293
10, 43
11, 4890
12, 6022
12, 72
13, 4958
13, 82
14, 4936
15, 5159
16, 5425
16, 92
17, 5360
17, 99
19, 59551
19, 43
20, 5432
21, 4624
21, 96
22, 5520
23, 5601
24, 5419
24, 83
25, 4833
25, 85
26, 5658
28, 60032
28, 85
28, 82
29, 5302
29, 85
30, 5472
31, 5405
31, 82
32, 4995
33, 5477
33, 78
33, 46
34, 2595
35, 2966
36, 2926
36, 72
1, 60590
1, 89
2, 5277
3, 5449
3, 173
4, 4975
5, 4689
5, 44
6, 5370
7, 5059
7, 162
8, 5363
8, 91
10, 60332
11, 4966
12, 5973
13, 5072
13, 75
14, 4941
14, 82
15, 5101
15, 91
16, 5257
17, 5460
19, 59659
20, 5455
21, 4659
22, 5596
23, 5597
24, 5376
25, 4926
26, 5494
26, 78
28, 60241
29, 5473
29, 81
30, 5491
30, 73
31, 5318
32, 5081
33, 5377
34, 2818
34, 95
34, 77
35, 2796
35, 70
36, 2805
36, 39
1, 60589
2, 5420
3, 5449
3, 75
4, 4963
4, 82
5, 4721
5, 96
6, 5239
7, 5118
7, 113
8, 5407
10, 60436
11, 4980
12, 5903
12, 74
12, 90
13, 4904
14, 5066
14, 93
15, 5115
15, 94
16, 5241
16, 130
17, 5439
19, 59552
19, 45
19, 45
19, 57
19, 93
20, 5214
21, 4621
21, 98
22, 5537
22, 43
22, 98
23, 5473
24, 5381
25, 4917
25, 72
26, 5448
26, 80
28, 60432
28, 44
29, 5179
29, 88
30, 5494
30, 93
31, 5259
32, 5130
33, 5443
33, 70
33, 47
34, 2626
34, 84
35, 2915
35, 106
36, 2761
1, 60542
2, 5415
2, 93
3, 5389
4, 4985
5, 4813
5, 43
5, 83
6, 5226
6, 44
7, 5134
8, 5465
8, 43
10, 60382
11, 4984
12, 5960
12, 54
13, 4949
13, 75
14, 4991
15, 5191
16, 5359
17, 5463
17, 78
19, 59577
20, 5455
20, 43
21, 4578
22, 5635
23, 5672
23, 65
23, 47
24, 5251
25, 4864
25, 102
26, 5445
28, 60227
29, 5731
30, 5322
31, 5366
32, 5131
33, 5381
33, 76
34, 2722
34, 45
34, 45
35, 2958
35, 172
35, 82
35, 26
35, 26
35, 25
35, 25
35, 25
35, 25
35, 26
35, 26
35, 31
36, 2329
1, 60538
1, 172
2, 5755
3, 4995
3, 151
4, 4876
4, 119
5, 4692
6, 5378
7, 5098
7, 99
8, 5451
8, 107
10, 60293
11, 4930
11, 150
12, 5804
12, 43
13, 5027
13, 79
14, 5028
14, 105
15, 4986
16, 5404
16, 93
17, 5416
17, 98
19, 59572
19, 101
19, 96
20, 5258
20, 86
20, 97
21, 4358
21, 45
21, 115
22, 5557
23, 5653
23, 107
23, 89
24, 5080
24, 89
25, 4816
25, 46
26, 5446
28, 60429
29, 5370
29, 65
30, 5492
30, 52
30, 72
31, 5338
32, 5045
32, 73
33, 5292
34, 2911
35, 2956
36, 2877
1, 60537
1, 96
2, 5443
3, 5383
4, 5110
4, 46
4, 47
4, 48
5, 4577
5, 91
5, 99
6, 5159
6, 47
7, 5131
8, 5462
8, 98
10, 60325
10, 103
11, 4856
12, 5937
13, 5118
14, 5001
14, 76
15, 5088
16, 5395
17, 5467
17, 140
19, 59533
20, 5439
20, 83
21, 4660
21, 89
22, 5427
23, 5641
23, 107
24, 5383
25, 4769
25, 45
26, 5457
28, 60485
28, 176
29, 5067
29, 90
30, 5768
30, 76
31, 5026
31, 86
32, 5116
33, 5366
34, 2972
34, 81
35, 2689
36, 2873
1, 60544
2, 5414
3, 5470
3, 85
4, 4921
5, 4870
6, 5352
7, 5111
8, 5473
10, 60423
11, 4934
11, 45
12, 5913
12, 95
13, 4974
14, 5055
15, 5158
15, 45
16, 5358
16, 82
17, 5433
17, 80
19, 59554
19, 91
20, 5336
21, 4609
22, 5635
22, 86
23, 5528
24, 5388
25, 4908
25, 76
26, 5465
28, 60252
29, 5445
30, 5606
31, 5765
32, 4734
32, 64
33, 5316
34, 2797
34, 74
35, 2917
35, 103
36, 2778
1, 60536
1, 75
2, 5396
2, 87
3, 5365
4, 5023
4, 45
5, 4765
5, 103
6, 5253
7, 5179
7, 86
8, 5374
8, 95
10, 60331
11, 4934
12, 5960
12, 44
13, 5022
13, 85
14, 4986
14, 82
15, 5054
15, 69
16, 5334
17, 5463
17, 89
19, 59569
20, 5446
21, 4616
22, 5636
23, 5608
24, 5375
24, 44
25, 4944
26, 5432
26, 101
28, 60197
29, 5465
30, 5631
31, 5306
32, 5734
33, 4847
34, 2727
34, 66
35, 2924
36, 2884
36, 108
1, 60535
1, 100
2, 5376
2, 91
3, 5752
4, 4618
4, 55
4, 96
5, 4689
5, 69
5, 90
6, 5201
6, 74
6, 45
7, 4947
8, 5524
8, 106
10, 60321
10, 129
11, 4811
11, 56
12, 5895
13, 5132
13, 88
14, 4903
15, 5159
16, 5457
17, 5427
17, 83
19, 59562
20, 5450
21, 4621
22, 5634
23, 5643
24, 5345
24, 87
25, 4889
25, 89
25, 45
26, 5295
28, 60297
29, 5443
29, 90
30, 5513
30, 93
31, 5334
31, 54
31, 50
31, 50
32, 4933
33, 5382
34, 2895
35, 2917
35, 90
36, 2753
1, 60538
2, 5580
2, 92
3, 5247
4, 5825
5, 4104
5, 90
6, 5182
6, 89
7, 5089
7, 58
7, 50
7, 51
7, 61
8, 5230
8, 46
8, 50
10, 60420
11, 4876
12, 5920
13, 5072
14, 5063
14, 84
15, 5127
15, 90
16, 5307
16, 76
17, 5338
19, 59675
19, 64
19, 48
20, 5383
20, 86
21, 4444
21, 96
21, 101
22, 5442
22, 95
23, 5496
23, 82
24, 5463
25, 4827
25, 54
26, 5370
26, 106
28, 60228
29, 5412
29, 100
30, 5609
30, 92
31, 5165
31, 78
31, 85
32, 5003
33, 5378
34, 2765
34, 104
35, 2886
35, 98
36, 2821
36, 201
1, 60699
2, 5309
3, 5475
4, 5056
5, 5743
6, 4370
7, 5166
7, 79
7, 98
8, 5362
8, 86
10, 60254
11, 4965
11, 73
12, 5838
13, 5105
13, 100
14, 4920
14, 43
14, 45
14, 88
15, 4980
15, 87
16, 5358
17, 5421
19, 59660
20, 5523
20, 87
21, 4508
21, 83
22, 5555
22, 73
22, 49
23, 5430
23, 50
24, 5326
24, 82
25, 4854
25, 74
26, 5418
26, 88
28, 60189
28, 110
29, 5396
29, 89
30, 5453
31, 5421
32, 5084
32, 91
33, 5282
33, 111
34, 2701
34, 86
34, 127
35, 2767
35, 106
36, 2798
36, 102
1, 60578
1, 83
2, 5349
2, 102
3, 5345
3, 155
4, 4933
4, 87
4, 88
5, 4574
6, 5859
7, 4615
8, 5524
8, 137
10, 60290
10, 133
11, 4877
12, 5867
13, 5073
13, 47
14, 5148
14, 88
15, 5024
16, 5377
17, 5404
17, 85
19, 59554
19, 43
19, 73
20, 5429
21, 4597
22, 5579
22, 49
23, 5646
23, 81
23, 48
24, 5172
24, 92
25, 4812
26, 5488
26, 45
26, 165
28, 60087
28, 95
29, 5445
29, 91
30, 5416
31, 5370
31, 118
32, 5012
32, 82
33, 5343
33, 108
34, 2657
35, 3053
35, 96
36, 2718
36, 43
36, 141
36, 100
1, 60535
1, 44
1, 96
2, 5333
2, 54
2, 45
3, 5348
4, 5029
4, 105
5, 4715
6, 5347
6, 88
7, 5716
8, 4868
8, 103
10, 60286
10, 43
10, 44
11, 4849
12, 5956
13, 5071
13, 85
14, 5021
15, 5106
16, 5405
16, 50
17, 5411
19, 59644
20, 5485
20, 90
21, 4573
22, 5561
22, 91
23, 5581
23, 113
24, 5199
24, 79
25, 4847
26, 5527
28, 60266
29, 5517
30, 5536
31, 5363
32, 5130
32, 45
32, 146
33, 5190
33, 42
33, 43
34, 2741
35, 2975
36, 2873
1, 60663
1, 85
2, 5262
3, 5492
4, 4968
5, 4812
6, 5411
7, 5077
7, 91
8, 5661
10, 60182
10, 98
11, 4921
12, 5857
13, 5066
13, 100
14, 4972
14, 132
15, 5033
15, 93
15, 93
16, 5188
17, 5461
17, 99
19, 59559
20, 5505
21, 4578
22, 5698
22, 97
23, 5526
23, 70
24, 5224
25, 4923
26, 5499
28, 60322
29, 5418
29, 85
29, 99
30, 5440
31, 5384
31, 93
32, 5010
32, 94
